Partector2 SN 8365
Firmware: rev 275
Hardware: rev 3.2
BLE firmware: rev 9
Calibration: 6.20, calibrated on 21.2.2023
Cal params 1: -2.95, 20.53, 3.85, 0.970, 0.00000682, 1.07, 60, 100
Cal params 2: -4.94, 42.87, 13.57, 0.933, 150, 360
Cal params 3: -19.14, 81.95, 31.46, 0.792, 300, 720
Start: 5.10.2023 10:59:50
statistics: 249572 LDSAmin, 12333 min, 370878 pulses
settings 1: 2.00 Idiff, 50 P, 100 D, 0.5 duty cycle, 2.0 pulse period, 1 zeroHV, 1 pulsing
settings 2: 1820 dp setpoint, 10 P, 500 I, 0.50 flow%
settings 3: 0 integration time, 1 adaptive DV, 4 multi DV, 0 multiDV on, 20 DV switchtime, 1 antispike, 90 RH shutdown, 80 RH autoheat, 1.00 RH corr, 0 RTCcal, 0.00 offs 1T, 0.00 offs 2T, 0.00 offs 4T, 3 ADCmedian, 0 SD, 0 heater, 989.0 dPcal_p, 293.6 dPcal_T, 988.0 cal_p, 296.6 cal_T, 123 compensation, 0 OEM
settings 4: 999999 alarmlevel, 0 USBtransmit, 0 bluetooth, 15 brightness, 127 contrast, 1 low power, 1 selftest, 360000 selftest interval, 0 autopower
environment: T 12.6...35.7, RH 13.0...81.9
gain	1516.0	1553.0
startup	1454.3	1491.3
ST: Ipump 17.2mA	Display 16.4V	CE -23.6V	+ 2.50V	- -2.50V

time	number	diam	LDSA	surface	mass	A1	A2	idiff	HV	EM1	EM2	DV	T	RH	P	flow	bat	Ipump	error	PWMpump
165.0	   9732	 29	15.05	58.19	0.94	2.427	0.713	0.00	279	-2.74	-0.87	362	21.7	53	1025.4	0.500	3.99	16.60	0	54
166.0	   9856	 29	15.17	58.47	0.94	2.447	0.715	1.98	3586	3.98	1.74	361	21.7	53	1025.4	0.500	3.99	16.56	0	54
167.0	   9048	 29	14.26	56.08	0.92	2.300	0.692	0.00	276	-3.17	-1.18	361	21.8	53	1025.4	0.500	3.99	16.20	0	54
168.0	   8488	 32	14.66	62.46	1.12	2.365	0.790	2.00	3583	3.92	1.43	362	21.8	53	1025.5	0.500	3.99	16.52	0	54
169.0	   8054	 35	15.22	70.12	1.37	2.456	0.904	0.00	280	-2.86	-1.00	362	21.8	53	1025.5	0.499	4.00	16.64	0	54
170.0	   8308	 33	14.79	64.65	1.19	2.385	0.824	2.00	3584	4.36	1.56	362	21.8	53	1025.5	0.500	3.99	16.56	0	54
171.0	   9044	 30	14.75	59.74	1.02	2.379	0.744	0.00	277	-2.74	-0.75	361	21.8	53	1025.3	0.500	3.98	16.64	0	54
172.0	   9454	 29	14.70	57.14	0.93	2.371	0.702	2.01	3584	4.11	1.49	362	21.8	53	1025.3	0.500	3.99	16.48	0	54
173.0	   9265	 30	14.71	58.21	0.96	2.372	0.720	0.00	277	-3.11	-0.75	361	21.8	53	1025.3	0.500	3.99	16.28	0	54
174.0	   8630	 32	15.06	64.72	1.17	2.429	0.821	2.00	3587	4.17	1.56	362	21.8	53	1025.4	0.500	3.99	16.40	0	54
175.0	   9152	 30	14.95	60.64	1.03	2.411	0.756	0.00	281	-2.99	-1.06	362	21.8	53	1025.4	0.500	4.00	16.48	0	54
176.0	   9552	 28	14.31	53.88	0.85	2.309	0.653	2.01	3586	3.98	1.24	362	21.8	53	1025.4	0.500	3.99	16.60	0	54
177.0	   7945	 31	13.46	56.38	0.99	2.171	0.710	0.00	277	-2.99	-0.87	362	21.8	53	1025.3	0.500	3.99	16.60	0	54
178.0	   7920	 33	13.99	60.73	1.11	2.256	0.772	2.01	3584	4.29	1.31	362	21.8	53	1025.3	0.499	3.99	16.68	0	54
179.0	   9115	 30	14.92	60.62	1.03	2.406	0.756	0.00	279	-3.05	-0.93	362	21.8	53	1025.3	0.500	3.99	16.56	0	54
180.0	   8633	 32	14.65	61.45	1.08	2.363	0.774	2.00	3584	4.17	1.43	362	21.8	53	1025.5	0.500	3.99	16.60	0	54
181.0	   8581	 31	14.17	58.04	1.00	2.286	0.726	0.00	276	-2.68	-0.87	362	21.8	53	1025.5	0.499	3.99	16.32	0	54
182.0	   7641	 33	13.63	59.70	1.10	2.199	0.761	2.00	3582	5.04	1.24	362	21.8	53	1025.5	0.500	3.99	16.32	0	54
183.0	   7236	 35	13.63	62.60	1.22	2.199	0.806	0.00	280	-3.24	-1.12	362	21.8	53	1025.5	0.500	3.99	16.20	0	54
184.0	   9977	 29	15.66	61.35	1.01	2.525	0.756	2.01	3580	3.49	1.49	362	21.8	53	1025.5	0.500	3.99	16.00	0	54
185.0	  10202	 28	15.14	56.49	0.88	2.442	0.682	0.00	277	-2.68	-0.93	362	21.8	53	1025.5	0.500	3.99	16.52	0	54
186.0	   7366	 32	12.60	53.22	0.95	2.033	0.672	2.00	3583	3.73	1.62	362	21.8	53	1025.4	0.500	3.99	16.32	0	54
187.0	   7114	 34	13.13	59.23	1.13	2.118	0.760	0.00	280	-2.49	-0.81	362	21.8	53	1025.4	0.500	3.99	16.40	0	54
188.0	   7350	 34	13.38	59.61	1.12	2.157	0.763	2.00	3584	3.86	1.43	362	21.8	53	1025.4	0.500	3.99	16.72	0	54
189.0	   7158	 33	12.80	56.17	1.04	2.064	0.716	0.00	280	-2.61	-0.81	361	21.8	53	1025.3	0.500	3.99	16.40	0	54
190.0	   8937	 28	13.29	49.69	0.77	2.143	0.600	2.01	3584	4.11	1.24	362	21.8	53	1025.3	0.501	3.99	16.40	0	54
191.0	   9451	 28	14.18	53.44	0.84	2.287	0.648	0.00	277	-2.99	-0.75	362	21.8	53	1025.3	0.500	3.99	16.40	0	54
192.0	   8285	 33	14.77	64.67	1.19	2.383	0.824	1.97	3584	4.61	1.56	362	21.8	53	1025.3	0.501	3.99	16.48	0	54
193.0	   8782	 34	16.29	73.78	1.41	2.627	0.948	0.00	277	-3.55	-1.56	362	21.8	53	1025.3	0.500	4.00	16.96	0	54
194.0	   9673	 34	17.69	79.18	1.50	2.853	1.014	2.00	3584	4.42	1.87	362	21.8	53	1025.3	0.499	3.99	16.76	0	54
195.0	   8715	 37	17.74	87.18	1.82	2.862	1.135	0.00	277	-3.92	-1.43	361	21.8	53	1025.4	0.499	3.99	16.44	0	54
196.0	   8804	 38	18.14	90.01	1.90	2.925	1.173	2.02	3584	4.98	2.05	361	21.8	53	1025.4	0.499	3.99	16.16	0	54
197.0	   9486	 37	18.97	91.73	1.89	3.059	1.192	0.00	277	-3.86	-1.00	361	21.8	53	1025.4	0.500	3.99	16.16	0	54
198.0	   9738	 37	19.56	94.98	1.96	3.155	1.235	2.01	3583	5.35	2.05	362	21.8	53	1025.4	0.500	3.99	16.24	0	54
199.0	  10616	 34	19.65	88.84	1.70	3.169	1.141	0.00	279	-4.17	-1.62	361	21.8	53	1025.4	0.500	3.99	16.48	0	54
200.0	   9923	 36	19.65	94.24	1.92	3.169	1.223	1.99	3583	5.10	1.56	362	21.8	53	1025.4	0.500	3.99	16.60	0	54
201.0	  10000	 37	19.94	96.18	1.97	3.216	1.249	0.00	277	-3.92	-1.49	362	21.8	53	1025.3	0.500	3.99	16.48	0	54
202.0	  10557	 35	20.16	93.67	1.85	3.252	1.209	1.98	3584	5.17	2.37	361	21.8	53	1025.3	0.500	3.99	16.40	0	54
203.0	  11148	 34	20.56	92.66	1.77	3.315	1.189	0.00	279	-3.73	-1.31	362	21.8	53	1025.3	0.500	3.99	16.36	0	54
204.0	  10568	 34	19.52	88.13	1.68	3.149	1.131	1.99	3583	5.41	1.68	362	21.8	53	1025.5	0.500	3.99	16.64	0	54
205.0	  10343	 34	19.13	86.42	1.65	3.085	1.109	0.00	280	-3.86	-1.31	361	21.8	53	1025.5	0.499	3.99	16.80	0	54
206.0	  10289	 35	19.29	88.23	1.71	3.112	1.136	2.00	3584	5.41	1.68	361	21.8	53	1025.5	0.500	3.99	16.56	0	54
207.0	   9824	 37	19.78	96.29	1.99	3.191	1.252	0.00	277	-4.36	-1.24	362	21.8	53	1025.4	0.500	3.99	16.24	0	54
208.0	   9567	 40	20.69	107.17	2.37	3.338	1.403	2.00	3584	5.17	2.05	361	21.8	53	1025.4	0.500	3.99	16.36	0	54
209.0	   9649	 40	21.00	109.34	2.43	3.387	1.432	0.00	279	-4.42	-1.62	362	21.8	53	1025.4	0.500	3.99	16.16	0	54
210.0	  10614	 38	21.91	108.96	2.31	3.534	1.421	2.01	3584	6.04	2.05	361	21.8	53	1025.3	0.500	3.99	16.48	0	54
211.0	  11154	 38	23.13	115.49	2.46	3.731	1.507	0.00	277	-4.85	-1.49	362	21.8	53	1025.3	0.500	3.99	16.20	0	54
212.0	  11693	 37	23.79	116.86	2.44	3.838	1.522	2.00	3583	6.47	2.05	362	21.8	53	1025.3	0.500	3.99	16.48	0	54
213.0	  12044	 37	24.19	117.48	2.43	3.902	1.527	0.00	283	-5.79	-2.05	361	21.8	53	1025.5	0.500	3.99	16.60	0	54
214.0	  12374	 38	25.47	126.30	2.67	4.108	1.646	1.99	3584	6.54	2.30	362	21.8	53	1025.5	0.500	3.99	16.36	0	54
215.0	  12449	 38	25.59	126.74	2.67	4.127	1.652	0.00	279	-5.17	-1.93	361	21.8	53	1025.5	0.500	3.99	16.12	0	54
216.0	  12830	 36	25.42	121.95	2.49	4.100	1.583	1.99	3584	7.72	2.24	362	21.8	53	1025.4	0.500	3.99	16.24	0	54
217.0	  13113	 38	27.38	137.46	2.94	4.416	1.794	0.00	276	-6.10	-2.30	361	21.8	53	1025.4	0.500	3.99	16.52	0	54
218.0	  14264	 38	29.80	149.73	3.21	4.807	1.955	1.98	3584	7.97	2.55	362	21.8	53	1025.4	0.500	3.99	16.68	0	54
219.0	  15726	 36	31.19	149.82	3.06	5.031	1.945	0.00	277	-6.78	-1.99	361	21.8	53	1025.4	0.500	3.99	16.44	0	54
220.0	  16047	 37	31.88	153.34	3.13	5.142	1.991	2.00	3584	7.84	2.68	362	21.8	53	1025.4	0.499	3.99	16.84	0	54
221.0	  15093	 37	30.23	146.42	3.02	4.876	1.903	0.00	277	-5.91	-2.24	361	21.8	53	1025.4	0.500	3.99	16.08	0	54
222.0	  13325	 38	27.68	138.40	2.95	4.465	1.806	2.00	3584	7.47	2.61	362	21.8	53	1025.3	0.500	3.99	16.20	0	54
223.0	  13710	 38	28.18	139.55	2.94	4.544	1.819	0.00	276	-6.16	-1.93	361	21.8	53	1025.3	0.500	3.99	16.28	0	54
224.0	  14767	 36	28.87	136.93	2.76	4.657	1.774	2.01	3587	7.34	2.68	362	21.8	53	1025.3	0.500	3.99	16.76	0	54
225.0	  13708	 38	28.59	143.42	3.07	4.611	1.872	0.00	276	-5.60	-1.80	361	21.8	53	1025.5	0.500	3.99	16.84	0	54
226.0	  12404	 41	27.72	147.63	3.37	4.470	1.935	2.01	3584	6.85	2.68	362	21.8	53	1025.5	0.500	3.99	16.40	0	54
227.0	  12740	 39	27.32	140.41	3.08	4.406	1.837	0.00	276	-6.16	-2.24	362	21.8	53	1025.5	0.500	3.99	16.28	0	54
228.0	  14858	 36	28.65	134.24	2.67	4.621	1.736	2.00	3584	7.66	2.37	361	21.8	53	1025.4	0.500	3.99	16.36	0	54
229.0	  13877	 38	28.84	144.26	3.08	4.652	1.882	0.00	277	-6.53	-2.12	362	21.8	53	1025.4	0.501	3.98	16.24	0	54
230.0	  13231	 41	29.63	158.17	3.62	4.780	2.074	2.00	3584	8.15	3.11	362	21.8	53	1025.4	0.500	3.99	16.56	0	54
231.0	  14536	 41	32.68	175.01	4.02	5.271	2.295	0.00	279	-7.41	-2.05	362	21.8	53	1025.3	0.500	3.99	16.44	0	54
232.0	  15331	 41	34.77	187.59	4.34	5.608	2.460	1.98	3582	10.52	3.05	362	21.8	53	1025.3	0.500	3.99	16.56	0	54
233.0	  16433	 43	38.56	214.35	5.12	6.220	2.812	0.00	277	-9.34	-2.37	361	21.8	53	1025.3	0.500	3.99	16.16	0	54
234.0	  17092	 45	42.78	251.53	6.38	6.901	3.295	2.00	3582	9.02	4.48	361	21.8	53	1025.3	0.500	3.99	16.28	0	54
235.0	  16844	 44	40.94	234.62	5.79	6.603	3.077	0.00	277	-7.22	-3.73	363	21.8	53	1025.3	0.500	3.99	15.80	0	54
236.0	  15640	 43	36.57	202.59	4.82	5.898	2.658	1.97	3584	8.34	3.30	362	21.8	53	1025.3	0.500	3.99	16.20	0	54
237.0	  14980	 42	34.33	186.95	4.37	5.538	2.452	0.00	279	-6.72	-2.99	362	21.8	53	1025.2	0.499	3.99	16.48	0	54
238.0	  14091	 42	32.46	177.54	4.17	5.236	2.329	2.00	3583	7.09	3.05	362	21.8	53	1025.2	0.501	3.99	16.48	0	54
239.0	  13424	 41	30.40	163.79	3.78	4.903	2.148	0.00	281	-6.60	-2.68	362	21.9	53	1025.2	0.500	3.99	16.12	0	54
240.0	  13287	 41	29.68	158.08	3.61	4.787	2.072	2.01	3584	7.34	2.55	361	21.9	53	1025.4	0.500	3.99	16.08	0	54
241.0	  13949	 40	30.42	158.60	3.54	4.906	2.077	0.00	280	-6.22	-2.43	362	21.9	53	1025.4	0.500	3.99	16.20	0	53
242.0	  14245	 39	30.62	157.67	3.47	4.938	2.063	2.02	3583	7.90	2.93	362	21.9	53	1025.4	0.499	3.99	16.52	0	54
243.0	  13655	 41	30.36	160.98	3.66	4.896	2.110	0.00	279	-6.54	-2.49	363	21.9	53	1025.5	0.499	4.00	16.64	0	54
244.0	  14072	 40	30.90	162.10	3.64	4.984	2.123	1.97	3584	8.40	2.80	361	21.9	53	1025.5	0.499	3.99	16.40	0	54
245.0	  15155	 40	32.81	170.07	3.77	5.293	2.226	0.00	276	-7.53	-2.55	362	21.8	53	1025.5	0.500	4.00	16.12	0	54
246.0	  17039	 38	34.83	171.72	3.60	5.618	2.237	1.98	3582	8.65	2.80	361	21.8	53	1025.3	0.500	3.97	16.36	0	54
247.0	  16363	 39	34.74	176.96	3.85	5.602	2.313	0.00	281	-7.47	-2.68	362	21.8	53	1025.3	0.500	3.99	16.44	0	54
248.0	  14638	 43	34.48	192.24	4.61	5.561	2.522	1.98	3584	7.97	3.24	362	21.9	53	1025.3	0.500	3.99	16.32	0	54
249.0	  14287	 43	33.46	185.69	4.43	5.397	2.436	0.00	277	-6.54	-3.11	362	21.9	53	1025.4	0.500	3.99	16.40	0	54
250.0	  13755	 41	31.19	168.23	3.89	5.030	2.206	2.01	3584	8.34	3.17	360	21.9	53	1025.4	0.500	3.99	16.56	0	54
251.0	  14054	 41	31.85	171.72	3.97	5.137	2.252	0.00	284	-6.91	-2.43	362	21.8	53	1025.4	0.500	3.99	16.12	0	54
252.0	  14909	 41	33.11	175.43	3.98	5.340	2.299	2.01	3583	9.21	3.30	362	21.8	53	1025.5	0.500	3.99	16.12	0	54
253.0	  15616	 40	34.58	182.72	4.13	5.577	2.394	0.00	280	-7.10	-2.61	362	21.8	53	1025.5	0.500	3.99	16.32	0	54
254.0	  15574	 42	35.69	194.38	4.54	5.757	2.550	2.03	3584	8.53	3.49	362	21.8	53	1025.5	0.500	3.99	16.36	0	54
255.0	  15818	 41	35.34	188.20	4.29	5.700	2.467	0.00	279	-7.59	-2.68	361	21.8	53	1025.5	0.500	3.99	16.28	0	54
256.0	  16446	 39	35.22	180.82	3.96	5.681	2.365	1.99	3584	6.66	3.05	363	21.8	53	1025.5	0.500	3.99	16.52	0	54
257.0	  15793	 37	31.74	154.21	3.19	5.120	2.005	0.00	279	-5.29	-2.55	361	21.8	53	1025.5	0.500	3.99	16.52	0	54
258.0	  13605	 36	26.68	126.85	2.56	4.303	1.644	1.98	3584	6.10	2.30	362	21.8	53	1025.4	0.499	3.99	16.12	0	54
259.0	  11608	 39	25.01	129.03	2.84	4.033	1.688	0.00	277	-5.04	-1.74	362	21.8	53	1025.4	0.500	3.99	16.12	0	54
260.0	  11010	 41	24.59	130.90	2.98	3.966	1.716	2.02	3586	6.91	2.49	362	21.9	53	1025.4	0.500	3.99	16.36	0	54
261.0	  11298	 40	24.50	127.17	2.82	3.952	1.665	0.00	279	-4.85	-2.05	361	21.9	53	1025.4	0.500	3.99	16.12	0	54
262.0	  12270	 37	24.51	118.41	2.43	3.953	1.538	2.00	3583	7.10	2.55	362	21.9	53	1025.4	0.500	3.99	16.44	0	54
263.0	  14771	 32	25.47	108.33	1.94	4.109	1.370	0.00	279	-4.17	-1.93	362	21.8	53	1025.4	0.499	3.99	16.48	0	54
264.0	  12809	 34	23.39	104.53	1.97	3.772	1.339	1.97	3583	5.29	2.24	362	21.8	53	1025.4	0.500	3.99	16.64	0	54
265.0	   9850	 38	20.38	101.51	2.15	3.287	1.324	0.00	277	-3.98	-1.31	361	21.8	53	1025.4	0.499	3.99	16.12	0	54
266.0	  10563	 35	20.22	94.14	1.86	3.261	1.216	1.99	3586	5.10	1.87	361	21.8	53	1025.4	0.499	3.99	16.20	0	54
267.0	  10445	 36	20.26	95.39	1.91	3.267	1.234	0.00	275	-4.54	-1.24	362	21.8	53	1025.3	0.500	3.99	16.40	0	54
268.0	  11010	 36	21.60	102.79	2.08	3.485	1.332	2.02	3582	5.10	1.99	361	21.8	53	1025.3	0.500	3.99	16.32	0	54
269.0	  10801	 36	21.39	102.58	2.09	3.450	1.331	0.00	279	-4.05	-1.56	362	21.8	53	1025.3	0.500	3.99	16.16	0	54
270.0	   9537	 39	20.10	101.77	2.20	3.242	1.330	2.01	3583	5.35	2.12	362	21.8	53	1025.4	0.500	3.99	16.52	0	54
271.0	   9434	 37	19.20	94.28	1.97	3.096	1.228	0.00	276	-4.05	-1.56	362	21.8	53	1025.4	0.500	3.99	16.40	0	54
272.0	   9767	 35	18.63	86.48	1.70	3.005	1.116	2.02	3583	5.10	1.68	362	21.9	53	1025.4	0.500	3.99	16.48	0	54
273.0	  10323	 33	18.47	81.12	1.50	2.979	1.035	0.00	272	-3.92	-1.49	362	21.9	53	1025.5	0.500	3.99	16.08	0	53
274.0	  10150	 33	18.09	79.13	1.46	2.917	1.008	1.99	3583	5.17	1.62	362	21.9	53	1025.5	0.500	3.99	16.12	0	54
275.0	   9486	 36	18.28	85.63	1.70	2.949	1.107	0.00	279	-3.86	-1.06	362	21.8	53	1025.5	0.500	3.99	16.12	0	54
276.0	   9346	 38	19.38	96.78	2.06	3.126	1.263	2.00	3583	5.04	1.80	361	21.8	53	1025.4	0.500	3.99	16.64	0	54
277.0	  10332	 35	19.49	89.61	1.75	3.144	1.155	0.00	279	-3.30	-1.93	361	21.8	53	1025.4	0.500	3.99	16.24	0	54
278.0	  10532	 32	17.86	74.89	1.32	2.881	0.943	2.02	3586	4.36	1.56	362	21.9	53	1025.4	0.500	3.99	16.24	0	53
279.0	   9774	 33	17.18	74.27	1.35	2.771	0.944	0.00	277	-3.92	-1.24	362	21.9	53	1025.3	0.500	3.99	16.36	0	54
280.0	   9917	 33	17.55	76.33	1.40	2.831	0.971	2.00	3582	4.48	1.56	362	21.9	53	1025.3	0.500	3.99	16.64	0	54
281.0	  10019	 32	17.37	74.22	1.34	2.802	0.940	0.00	276	-3.24	-1.06	361	21.8	53	1025.3	0.500	3.99	16.00	0	54
282.0	   8772	 34	16.38	74.65	1.44	2.642	0.960	2.02	3583	4.17	1.56	362	21.8	53	1025.3	0.499	3.99	15.96	0	54
283.0	   8123	 35	15.51	72.09	1.42	2.502	0.931	0.00	277	-3.73	-1.24	362	21.8	53	1025.3	0.500	3.99	16.28	0	54
284.0	   9413	 33	16.62	72.10	1.32	2.680	0.917	2.00	3584	4.48	1.37	361	21.8	53	1025.3	0.500	3.99	16.48	0	54
285.0	  10031	 32	17.40	74.39	1.34	2.807	0.942	0.00	279	-3.61	-1.06	361	21.8	53	1025.5	0.500	3.99	16.12	0	53
286.0	   9743	 32	16.53	69.34	1.22	2.667	0.873	2.00	3583	4.23	1.68	362	21.8	53	1025.5	0.500	3.98	16.28	0	54
287.0	   9193	 32	15.99	68.52	1.24	2.579	0.868	0.00	277	-3.30	-1.12	361	21.9	53	1025.5	0.500	3.99	16.48	0	54
288.0	   9641	 32	16.38	68.78	1.21	2.642	0.867	2.01	3584	4.05	1.56	361	21.9	53	1025.2	0.500	3.99	16.40	0	54
289.0	   9624	 31	16.32	68.38	1.21	2.632	0.861	0.00	279	-3.36	-1.43	361	21.9	53	1025.2	0.499	3.99	15.92	0	54
290.0	   9033	 33	16.03	69.91	1.29	2.586	0.890	2.00	3584	4.79	1.62	361	21.9	53	1025.2	0.500	3.99	16.08	0	54
291.0	   9688	 33	16.99	73.32	1.33	2.740	0.931	0.00	277	-3.42	-1.12	361	21.9	53	1025.5	0.500	3.99	16.36	0	54
292.0	   9954	 33	17.62	76.62	1.41	2.841	0.975	2.01	3584	4.11	1.62	362	21.9	53	1025.5	0.500	3.99	16.08	0	53
293.0	   8738	 35	16.54	76.24	1.49	2.667	0.983	0.00	276	-3.30	-0.87	361	21.9	53	1025.5	0.500	3.99	16.24	0	53
294.0	   7755	 37	15.61	75.91	1.57	2.517	0.987	2.02	3584	4.42	1.62	362	21.9	53	1025.4	0.500	3.98	16.56	0	53
295.0	   8544	 34	15.84	71.77	1.38	2.556	0.922	0.00	279	-3.42	-1.18	361	21.9	53	1025.4	0.499	4.00	16.32	0	54
296.0	   9181	 32	16.00	68.65	1.24	2.580	0.870	2.00	3583	3.92	1.56	361	21.8	53	1025.4	0.500	3.98	15.96	0	53
297.0	   8858	 32	15.47	66.55	1.21	2.496	0.844	0.00	273	-2.99	-1.24	361	21.8	53	1025.4	0.500	3.99	16.20	0	53
298.0	   8748	 32	15.08	64.07	1.15	2.432	0.810	1.99	3584	4.05	1.24	361	21.8	53	1025.4	0.500	3.99	16.40	0	53
299.0	   8060	 34	15.02	68.30	1.31	2.422	0.878	0.00	281	-3.05	-1.00	361	21.8	53	1025.4	0.500	3.99	16.08	0	53
300.0	   8052	 36	15.55	72.94	1.45	2.507	0.943	2.01	3584	3.92	1.43	361	21.8	53	1025.3	0.500	3.99	16.40	0	53
301.0	   8471	 33	15.29	67.67	1.26	2.466	0.865	0.00	277	-3.36	-1.18	362	21.8	53	1025.3	0.500	3.99	16.40	0	53
302.0	   9546	 30	15.30	61.05	1.02	2.468	0.757	2.03	3586	3.80	1.24	362	21.9	53	1025.3	0.500	3.99	16.24	0	53
303.0	   9481	 30	15.27	61.19	1.03	2.463	0.760	0.00	277	-3.05	-1.12	362	21.9	53	1025.2	0.500	3.99	15.88	0	53
304.0	   7794	 34	14.34	64.53	1.23	2.313	0.828	2.02	3582	3.80	1.37	362	21.9	53	1025.2	0.500	3.99	16.36	0	53
305.0	   7483	 35	14.22	65.77	1.29	2.293	0.848	0.00	277	-2.86	-1.12	362	21.9	53	1025.2	0.500	3.99	16.16	0	54
306.0	   8753	 31	14.61	60.36	1.05	2.356	0.757	1.99	3583	3.73	1.56	363	21.9	53	1025.5	0.501	3.99	16.16	0	53
307.0	   8787	 30	14.04	55.86	0.93	2.264	0.692	0.00	279	-2.74	-1.12	362	21.9	53	1025.5	0.499	3.99	16.40	0	54
308.0	   7257	 35	13.68	62.85	1.22	2.206	0.810	2.00	3583	4.05	1.24	362	21.9	53	1025.5	0.500	3.99	16.36	0	53
309.0	   7454	 35	14.30	66.67	1.32	2.306	0.861	0.00	277	-3.05	-1.12	362	21.9	53	1025.5	0.499	3.99	15.76	0	53
310.0	   8629	 31	14.44	59.80	1.04	2.329	0.751	1.99	3579	4.42	1.56	363	21.9	53	1025.5	0.500	3.99	16.24	0	53
311.0	   8802	 32	15.16	64.41	1.15	2.445	0.814	0.00	277	-3.30	-1.06	361	21.9	53	1025.5	0.500	3.99	16.12	0	53
312.0	   8258	 35	15.45	70.54	1.36	2.492	0.908	2.02	3582	4.23	1.74	362	21.9	53	1025.4	0.500	3.99	16.00	0	53
313.0	   8608	 33	15.40	67.60	1.25	2.484	0.862	0.00	277	-3.24	-1.43	361	21.9	53	1025.4	0.500	3.99	16.32	0	53
314.0	   9072	 32	15.50	65.35	1.16	2.499	0.825	2.00	3583	4.11	1.49	362	21.9	53	1025.4	0.501	3.99	16.48	0	53
315.0	   8288	 34	15.05	66.93	1.26	2.427	0.856	0.00	276	-3.24	-1.12	362	21.9	53	1025.4	0.500	3.99	15.96	0	53
316.0	   8467	 32	14.70	62.86	1.13	2.370	0.796	2.00	3583	4.29	1.43	362	21.9	53	1025.4	0.500	3.99	16.20	0	54
317.0	   9184	 30	14.76	59.03	0.99	2.380	0.732	0.00	280	-2.74	-0.81	361	21.9	53	1025.4	0.500	3.99	16.32	0	53
318.0	   8506	 32	14.47	60.82	1.08	2.334	0.767	1.98	3583	3.92	1.43	361	21.9	53	1025.3	0.500	3.99	15.84	0	53
319.0	   8253	 31	13.90	57.91	1.01	2.242	0.728	0.00	275	-3.05	-0.93	362	21.9	53	1025.3	0.500	3.99	16.36	0	53
320.0	   8580	 31	14.31	59.13	1.03	2.308	0.742	2.01	3582	4.61	1.43	361	21.9	53	1025.3	0.500	3.99	16.28	0	53
321.0	   7576	 39	15.93	80.52	1.74	2.570	1.052	0.00	277	-3.61	-0.93	362	21.9	53	1025.4	0.500	3.99	16.08	0	53
322.0	   9131	 37	18.15	87.29	1.78	2.927	1.133	1.98	3584	4.11	1.81	362	21.9	53	1025.4	0.500	3.99	16.20	0	53
323.0	  10552	 31	17.51	72.00	1.24	2.824	0.902	0.00	277	-3.11	-1.56	361	21.9	53	1025.4	0.500	3.99	16.32	0	54
324.0	   8535	 34	15.52	69.13	1.30	2.504	0.885	2.01	3584	4.11	1.37	362	21.9	53	1025.5	0.501	3.99	15.88	0	53
325.0	   8085	 34	15.11	68.92	1.33	2.437	0.887	0.00	277	-3.49	-1.31	361	21.9	53	1025.5	0.500	3.99	15.96	0	53
326.0	   8775	 33	15.52	67.45	1.24	2.503	0.858	1.97	3580	5.04	1.49	362	21.9	53	1025.5	0.500	3.97	16.40	0	53
327.0	   9052	 34	16.83	76.39	1.47	2.714	0.982	0.00	279	-4.17	-1.00	362	21.9	53	1025.4	0.500	3.99	16.36	0	53
328.0	   9971	 35	18.96	87.78	1.72	3.058	1.132	1.97	3582	5.48	1.81	362	21.9	53	1025.4	0.499	3.99	16.04	0	54
329.0	  10057	 38	20.64	102.12	2.15	3.329	1.331	0.00	277	-4.61	-1.31	362	21.9	53	1025.4	0.500	3.99	16.32	0	53
330.0	  10159	 38	20.88	103.47	2.18	3.368	1.349	2.03	3584	5.48	2.05	362	21.9	53	1025.4	0.500	3.99	16.36	0	53
331.0	  10490	 36	20.69	98.86	2.01	3.337	1.282	0.00	275	-4.67	-1.62	362	21.9	53	1025.4	0.500	3.99	15.80	0	53
332.0	  11302	 35	21.44	99.06	1.94	3.458	1.277	1.98	3582	5.04	1.93	361	21.9	53	1025.4	0.501	3.99	16.12	0	53
333.0	  11809	 33	20.93	91.19	1.68	3.377	1.161	0.00	276	-4.29	-1.43	361	21.9	53	1025.3	0.500	3.99	16.40	0	53
334.0	   9969	 37	19.95	96.57	1.99	3.218	1.255	2.01	3586	5.41	1.93	361	21.9	53	1025.3	0.500	3.99	16.36	0	53
335.0	   9755	 38	20.32	101.85	2.18	3.278	1.329	0.00	275	-4.29	-1.62	362	21.9	53	1025.3	0.500	3.99	15.92	0	53
336.0	  10498	 36	20.59	97.91	1.98	3.321	1.269	1.99	3582	5.35	1.93	362	21.9	53	1025.5	0.500	3.99	16.44	0	54
337.0	  10230	 37	20.45	98.87	2.03	3.298	1.285	0.00	275	-4.54	-1.49	362	21.9	53	1025.5	0.500	3.99	16.04	0	53
338.0	   9882	 38	20.43	101.73	2.16	3.296	1.327	1.97	3586	5.85	1.93	361	21.9	53	1025.5	0.500	3.99	16.24	0	53
339.0	  10253	 38	21.12	104.79	2.22	3.406	1.366	0.00	276	-4.48	-1.56	362	21.9	53	1025.4	0.500	3.99	16.48	0	53
