"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin17.1","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"6522",0,"220054000c504e5354303420",1689568069,"51.922546","4.480918","5.3",12.19,14.76,198,48,14,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,9,634,25.18,48.46,1,18.8,65.6,"na","na",284,278,312,237,19,2023-07-17 06:27:49,14.9964610401404,25.18,48.46,12.9527362441318
"6523",0,"220054000c504e5354303420",1689568074,"51.922546","4.480918","5.65",12.98,16.08,198,61,22,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,10,634,25.18,48.6,1,18.8,65.7,"na","na",285,278,315,236,20,2023-07-17 06:27:54,15.558618485126,25.18,48.6,14.5804965360406
"6524",0,"220054000c504e5354303420",1689568079,"51.922546","4.480918","5.23",12.83,20.64,164,56,15,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,11,634,25.17,48.76,1,18.8,65.7,"na","na",284,278,314,235,22,2023-07-17 06:27:59,15.2508797585747,25.17,48.76,14.1888065290668
"6526",0,"220054000c504e5354303420",1689568084,"51.922546","4.480918","5.34",17.67,54.24,209,51,19,4,8,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,8,634,25.12,48.75,1,18.8,65.7,"na","na",285,278,315,235,17,2023-07-17 06:28:04,16.4852928571429,25.12,48.75,15.1407014604934
"6527",0,"220054000c504e5354303420",1689568089,"51.922546","4.480918","3.96",11.36,26.61,181,46,16,1,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,12,634,25.12,48.74,1,18.8,65.7,"na","na",283,278,312,235,46,2023-07-17 06:28:09,14.7174797781385,25.12,48.74,12.3138594769613
"6528",0,"220054000c504e5354303420",1689568094,"51.922546","4.480918","4.71",13.63,48.96,199,53,12,4,5,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,9,634,25.11,48.74,1,18.8,65.8,"na","na",284,278,315,240,21,2023-07-17 06:28:14,15.6450525622294,25.11,48.74,15.1938093076305
"6529",0,"220054000c504e5354303420",1689568099,"51.922546","4.480918","4.91",18.43,55.49,166,44,12,2,6,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,9,634,25.09,48.75,1,18.7,65.9,"na","na",286,278,312,238,28,2023-07-17 06:28:19,16.5133061904762,25.09,48.75,12.0402888219584
"6530",0,"220054000c504e5354303420",1689568104,"51.922546","4.480918","5.84",16.11,33.54,254,62,28,7,9,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,14,634,25.07,48.82,1,18.7,66.1,"na","na",281,278,314,238,21,2023-07-17 06:28:24,16.222743422619,25.07,48.82,14.3824849023885
"6531",0,"220054000c504e5354303420",1689568109,"51.922546","4.480918","4.49",14.78,61.98,213,47,14,7,4,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,14,635,25.09,48.93,1,18.7,66.2,"na","na",284,278,312,236,22,2023-07-17 06:28:29,15.7256199900794,25.09,48.93,11.7197640323475
"6533",0,"220054000c504e5354303420",1689568114,"51.922546","4.480918","5.75",18.48,35.99,224,66,27,7,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,14,635,25.07,48.98,1,18.7,66.4,"na","na",284,278,315,239,21,2023-07-17 06:28:34,16.6040843452381,25.07,48.98,15.0947665993118
"6534",0,"220054000c504e5354303420",1689568119,"51.922546","4.480918","5",14.28,27.92,194,48,18,4,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,8,635,25.08,49.16,1,18.7,66.4,"na","na",285,278,317,239,23,2023-07-17 06:28:39,15.6492968199856,25.08,49.16,16.1945229770853
"6535",0,"220054000c504e5354303420",1689568124,"51.922546","4.480918","5.25",18.31,27.22,154,40,14,8,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,9,635,25.07,49.15,1,18.7,66.5,"na","na",286,278,318,241,19,2023-07-17 06:28:44,17.0381269246032,25.07,49.15,16.2947456810855
"6536",0,"220054000c504e5354303420",1689568129,"51.922546","4.480918","5.71",17.1,33.79,170,40,13,7,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,11,635,25.05,49.18,1,18.7,66.7,"na","na",287,278,316,239,18,2023-07-17 06:28:49,16.7011303373016,25.05,49.18,15.080161765721
"6537",0,"220054000c504e5354303420",1689568134,"51.922546","4.480918","5.02",11.31,13.06,163,57,14,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,10,635,25.04,49.34,1,18.6,66.8,"na","na",287,278,315,241,20,2023-07-17 06:28:54,15.774330297619,25.04,49.34,15.0188936065465
"6538",0,"220054000c504e5354303420",1689568139,"51.922546","4.480918","5.16",13.91,22.68,141,45,7,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,8,634,25.02,49.5,1,18.6,66.8,"na","na",285,278,317,243,16,2023-07-17 06:28:59,15.8672132802614,25.02,49.5,16.4588569116741
"6540",0,"220054000c504e5354303420",1689568144,"51.922546","4.480918","5.36",14.45,23.49,141,44,14,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,9,633,25.01,49.5,1,18.6,66.9,"na","na",285,278,318,243,16,2023-07-17 06:29:04,16.109698834915,25.01,49.5,16.5156832421355
"6541",0,"220054000c504e5354303420",1689568149,"51.922546","4.480918","6.26",15.48,57.31,181,49,19,6,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,10,633,25.01,49.51,1,18.6,67.1,"na","na",288,278,319,246,18,2023-07-17 06:29:09,16.0793650550144,25.01,49.51,16.2978728555763
"6542",0,"220054000c504e5354303420",1689568154,"51.922546","4.480918","5.53",18.57,29.53,158,36,16,1,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,11,634,24.99,49.98,1,18.6,67.3,"na","na",286,278,317,243,18,2023-07-17 06:29:14,18.22808005772,24.99,49.98,16.5138656550141
"6543",0,"220054000c504e5354303420",1689568159,"51.922546","4.480918","5.3",12.5,20.49,190,48,12,3,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,13,633,24.97,50.04,1,18.6,67.6,"na","na",287,278,318,243,23,2023-07-17 06:29:19,16.2004875108225,24.97,50.04,17.3958138792121
"6544",0,"220054000c504e5354303420",1689568164,"51.922546","4.480918","5.55",15.59,24.95,201,63,15,9,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,11,633,24.94,50.2,1,18.6,67.7,"na","na",287,278,319,244,16,2023-07-17 06:29:24,16.7369510714286,24.94,50.2,17.3082226319987
"6545",0,"220054000c504e5354303420",1689568169,"51.922546","4.480918","4.78",9.37,11.52,197,60,10,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,13,633,24.92,50.33,1,18.6,67.5,"na","na",285,278,316,241,17,2023-07-17 06:29:29,16.5365861309524,24.92,50.33,15.6141688705
"6547",0,"220054000c504e5354303420",1689568174,"51.922546","4.480918","6.08",14.94,21.55,220,63,15,7,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,7,633,24.94,50.17,1,18.6,67.4,"na","na",283,278,315,241,12,2023-07-17 06:29:34,16.5749873555407,24.94,50.17,16.0075048803993
"6548",0,"220054000c504e5354303420",1689568179,"51.922546","4.480918","4.89",13.93,43.2,160,48,18,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,6,633,24.91,50.06,1,18.6,67.7,"na","na",287,278,318,244,23,2023-07-17 06:29:39,15.9944514880952,24.91,50.06,17.4540263792121
"6549",0,"220054000c504e5354303420",1689568184,"51.922546","4.480918","6.67",17.43,22.16,210,67,16,5,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,633,24.88,50.23,1,18.6,67.9,"na","na",287,278,315,242,23,2023-07-17 06:29:44,17.4243005853174,24.88,50.23,15.9868642286899
"6550",0,"220054000c504e5354303420",1689568189,"51.922546","4.480918","5.93",15.63,23.17,248,67,17,7,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,10,633,24.89,50.43,1,18.6,67.9,"na","na",286,278,313,239,28,2023-07-17 06:29:49,16.6832708928571,24.89,50.43,13.0240422634628
"6551",0,"220054000c504e5354303420",1689568194,"51.922546","4.480918","4.19",9.28,50.86,183,44,14,4,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240,8,633,24.88,50.54,1,18.6,67.8,"na","na",286,278,315,240,19,2023-07-17 06:29:54,16.8179023809524,24.88,50.54,15.9332066869261
"6552",0,"220054000c504e5354303420",1689568199,"51.922546","4.480918","4.71",14.24,28.76,231,60,17,1,6,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,9,633,24.85,50.36,1,18.5,67.8,"na","na",284,278,315,241,14,2023-07-17 06:29:59,16.4885055853174,24.85,50.36,15.7986270783402
"6554",0,"220054000c504e5354303420",1689568204,"51.922546","4.480918","3.75",8.05,14.45,176,46,8,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,12,633,24.84,50.29,1,18.5,67.9,"na","na",285,278,315,239,17,2023-07-17 06:30:04,16.3088913582251,24.84,50.29,15.8442248347505
"6555",0,"220054000c504e5354303420",1689568209,"51.922546","4.480918","5.75",14.23,30.5,268,89,19,6,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,14,633,24.84,50.29,1,18.5,67.9,"na","na",285,278,312,240,18,2023-07-17 06:30:09,16.3606711309524,24.84,50.29,12.9027583974236
"6556",0,"220054000c504e5354303420",1689568214,"51.922546","4.480918","5.4",14.34,16.88,224,71,18,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,14,633,24.79,50.36,1,18.5,68,"na","na",286,278,312,237,20,2023-07-17 06:30:14,16.5388348710317,24.79,50.36,12.8687640651255
"6557",0,"220054000c504e5354303420",1689568219,"51.922546","4.480918","5.18",16.27,25.1,241,104,21,2,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,17,634,24.81,50.43,1,18.5,68,"na","na",285,278,316,240,19,2023-07-17 06:30:19,16.9195586126373,24.81,50.43,15.6383397038333
"6558",0,"220054000c504e5354303420",1689568224,"51.922546","4.480918","5.25",15.1,19.7,256,77,19,9,7,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,12,633,24.81,50.44,1,18.5,67.9,"na","na",286,278,316,239,17,2023-07-17 06:30:24,17.0152839375902,24.81,50.44,15.6488397038333
"6559",0,"220054000c504e5354303420",1689568229,"51.922546","4.480918","5.01",15.58,67.4,263,74,20,5,6,9,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,314,14,634,24.81,50.42,1,18.5,67.8,"na","na",284,278,313,237,21,2023-07-17 06:30:29,16.7955602380952,24.81,50.42,12.9701757266087
"6561",0,"220054000c504e5354303420",1689568234,"51.922546","4.480918","5.17",16.54,23.51,291,80,21,10,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,15,634,24.78,50.31,1,18.5,67.8,"na","na",284,278,313,238,18,2023-07-17 06:30:34,17.3361714583333,24.78,50.31,12.7737861432754
"6562",0,"220054000c504e5354303420",1689568239,"51.922546","4.480918","5.17",10.1,12.33,189,67,33,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,12,633,24.77,50.3,1,18.5,67.8,"na","na",283,278,315,241,17,2023-07-17 06:30:39,16.697110297619,24.77,50.3,15.8066986442743
"6563",0,"220054000c504e5354303420",1689568244,"51.922546","4.480918","4.81",17.35,44.38,162,43,19,2,9,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,9,634,24.78,50.33,1,18.5,68.1,"na","na",286,278,309,235,17,2023-07-17 06:30:44,17.3001656547619,24.78,50.33,10.2226315730807
"6564",0,"220054000c504e5354303420",1689568249,"51.922546","4.480918","5.72",20.16,55.8,247,68,22,6,5,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,11,634,24.74,50.57,1,18.5,68.1,"na","na",286,278,313,242,18,2023-07-17 06:30:49,19.071296599026,24.74,50.57,13.1291540423125
"6565",0,"220054000c504e5354303420",1689568254,"51.922546","4.480918","5.16",15.46,29.81,252,78,20,4,12,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,15,634,24.74,50.71,1,18.5,68.1,"na","na",286,278,315,240,16,2023-07-17 06:30:54,16.8384573015873,24.74,50.71,16.0281784131166
"6566",0,"220054000c504e5354303420",1689568259,"51.922546","4.480918","4.62",13.19,33.26,189,67,17,8,4,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,287,10,633,24.72,50.57,1,18.5,68.1,"na","na",285,278,315,240,14,2023-07-17 06:30:59,16.6420898809524,24.72,50.57,15.4731691869261
"6568",0,"220054000c504e5354303420",1689568264,"51.922546","4.480918","5.13",16.73,24.74,271,62,14,5,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,16,634,24.72,50.54,1,18.5,68.1,"na","na",286,278,313,236,18,2023-07-17 06:31:04,17.2766611634199,24.72,50.54,12.9860802327887
"6569",0,"220054000c504e5354303420",1689568269,"51.922546","4.480918","4.13",11.08,14.31,178,55,18,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,15,634,24.72,50.57,1,18.5,68.1,"na","na",284,278,314,238,17,2023-07-17 06:31:09,16.4048403571428,24.72,50.57,13.1964077255115
"6570",0,"220054000c504e5354303420",1689568274,"51.922546","4.480918","4.24",8.63,31.06,168,47,19,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,8,634,24.71,50.55,1,18.5,68.2,"na","na",287,278,315,240,17,2023-07-17 06:31:14,16.6781069345238,24.71,50.55,15.8274263297833
"6571",0,"220054000c504e5354303420",1689568279,"51.922546","4.480918","5.24",17.23,23.99,204,72,15,5,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,18,634,24.72,50.68,1,18.5,68.5,"na","na",286,278,313,238,20,2023-07-17 06:31:19,17.2466802380952,24.72,50.68,13.0141093994553
"6572",0,"220054000c504e5354303420",1689568284,"51.922546","4.480918","5.33",16.48,32.6,240,86,22,7,5,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,10,633,24.7,50.91,1,18.5,68.5,"na","na",287,278,317,242,18,2023-07-17 06:31:24,17.3418572916667,24.7,50.91,16.2479977756712
"6573",0,"220054000c504e5354303420",1689568289,"51.922546","4.480918","4.32",10.3,20.11,191,60,20,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,9,634,24.67,51.03,1,18.5,68.5,"na","na",287,278,314,238,14,2023-07-17 06:31:29,17.131284781746,24.67,51.03,13.4060967852106
"6575",0,"220054000c504e5354303420",1689568294,"51.922546","4.480918","4.77",16.99,24.51,164,41,15,2,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,8,634,24.7,51.03,1,18.4,68.4,"na","na",285,278,314,238,20,2023-07-17 06:31:34,17.44099875,24.7,51.03,13.4510510405298
"6576",0,"220054000c504e5354303420",1689568299,"51.922546","4.480918","5.58",11.07,12.47,172,52,17,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,11,633,24.68,50.93,1,18.4,68.4,"na","na",285,278,311,237,19,2023-07-17 06:31:39,16.7855350892857,24.68,50.93,10.3262625691322
"6577",0,"220054000c504e5354303420",1689568304,"51.922546","4.480918","5.14",11.35,14.45,133,40,14,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,10,634,24.67,50.85,1,18.4,68.6,"na","na",286,278,314,239,18,2023-07-17 06:31:44,16.9595539583333,24.67,50.85,13.4389128566392
"6578",0,"220054000c504e5354303420",1689568309,"51.922546","4.480918","5.1",10.3,12.56,145,46,10,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,9,634,24.67,50.97,1,18.4,68.8,"na","na",286,278,316,241,14,2023-07-17 06:31:49,17.1290129166667,24.67,50.97,15.5010954463802
"6579",0,"220054000c504e5354303420",1689568314,"51.922546","4.480918","6.15",17.07,64.43,147,42,13,1,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,6,633,24.64,51.15,1,18.4,68.7,"na","na",286,278,315,242,17,2023-07-17 06:31:54,17.4958120833333,24.64,51.15,15.9399795078004
"6580",0,"220054000c504e5354303420",1689568319,"51.922546","4.480918","6.16",15.67,28.52,165,38,13,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,6,633,24.63,51.21,1,18.4,68.7,"na","na",286,278,317,240,23,2023-07-17 06:31:59,17.5542214880953,24.63,51.21,16.7316655641327
"6582",0,"220054000c504e5354303420",1689568324,"51.922546","4.480918","7.05",21.31,118.4,159,48,12,5,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,145,10,634,24.63,51.11,1,18.4,69,"na","na",287,278,314,243,15,2023-07-17 06:32:04,20.3999423710318,24.63,51.11,13.577692618544
"6583",0,"220054000c504e5354303420",1689568329,"51.922546","4.480918","6.54",17.27,58.03,146,47,12,4,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,10,633,24.63,51.31,1,18.4,68.9,"na","na",287,278,316,242,21,2023-07-17 06:32:09,17.7829441666667,24.63,51.31,15.7832281844754
"6584",0,"220054000c504e5354303420",1689568334,"51.922546","4.480918","7.1",15.81,24.01,174,54,14,7,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,11,633,24.58,51.36,1,18.4,68.9,"na","na",286,278,315,238,19,2023-07-17 06:32:14,17.61600875,24.58,51.36,15.7122086744671
"6585",0,"220054000c504e5354303420",1689568339,"51.922546","4.480918","5.88",13.62,61.06,224,56,13,2,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,194,8,633,24.57,51.35,1,18.4,69,"na","na",288,278,314,243,19,2023-07-17 06:32:19,17.3818296031746,24.57,51.35,13.6305003566392
"6586",0,"220054000c504e5354303420",1689568344,"51.922546","4.480918","5.23",18.7,39.96,168,47,12,1,8,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,10,633,24.57,51.37,1,18.4,69,"na","na",288,278,315,242,18,2023-07-17 06:32:24,18.6670695833333,24.57,51.37,15.5623961744671
"6587",0,"220054000c504e5354303420",1689568349,"51.922546","4.480918","6.93",23.35,51.37,265,86,19,12,6,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,14,633,24.54,51.39,1,18.3,69.1,"na","na",285,278,315,241,15,2023-07-17 06:32:29,21.1394500144994,24.54,51.39,15.6570420078004
"6589",0,"220054000c504e5354303420",1689568354,"51.922546","4.480918","5.33",13.82,26.32,261,73,26,4,4,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,11,633,24.57,51.4,1,18.3,69.1,"na","na",285,278,318,246,17,2023-07-17 06:32:34,17.211668531746,24.57,51.4,16.9347079032801
"6590",0,"220054000c504e5354303420",1689568359,"51.922546","4.480918","4.86",14.67,38.86,221,74,22,4,10,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,9,633,24.56,51.44,1,18.3,69.1,"na","na",285,278,318,243,20,2023-07-17 06:32:39,17.4207079707792,24.56,51.44,16.9781870699468
"6591",0,"220054000c504e5354303420",1689568364,"51.922546","4.480918","3.9",10.09,16.98,182,53,9,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,9,633,24.53,51.42,1,18.3,69.1,"na","na",286,278,315,240,18,2023-07-17 06:32:44,17.4836266666666,24.53,51.42,15.6537086744671
"6592",0,"220054000c504e5354303420",1689568369,"51.922546","4.480918","5.58",13.86,25.63,172,47,17,4,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,10,633,24.53,51.34,1,18.3,69.1,"na","na",284,278,317,244,19,2023-07-17 06:32:49,17.2564469345238,24.53,51.34,16.6364530641327
"6593",0,"220054000c504e5354303420",1689568374,"51.922546","4.480918","4.8",17.37,26.78,123,30,9,2,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,8,633,24.53,51.34,1,18.3,69.1,"na","na",287,278,318,243,15,2023-07-17 06:32:54,17.8418708333333,24.53,51.34,16.9799313881286
"6594",0,"220054000c504e5354303420",1689568379,"51.922546","4.480918","5.6",15.43,20.4,144,35,8,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,9,633,24.53,51.44,1,18.3,69.3,"na","na",286,278,316,244,19,2023-07-17 06:32:59,17.7665546230159,24.53,51.44,15.8687816566976
"6596",0,"220054000c504e5354303420",1689568384,"51.922546","4.480918","6.33",22.4,41.11,163,53,16,4,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,8,633,24.5,51.57,1,18.3,69.3,"na","na",287,278,315,242,22,2023-07-17 06:33:04,21.609410392316,24.5,51.57,15.4941009363718
"6597",0,"220054000c504e5354303420",1689568389,"51.922546","4.480918","6.65",16.88,34.27,221,68,26,3,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,18,633,24.51,51.63,1,18.3,69.2,"na","na",285,278,313,239,19,2023-07-17 06:33:09,18.3677290178571,24.51,51.63,13.4277335201263
"6598",0,"220054000c504e5354303420",1689568394,"51.922546","4.480918","6.03",18.3,63.39,160,59,12,2,9,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,8,633,24.51,51.58,1,18.3,69.2,"na","na",286,278,316,242,23,2023-07-17 06:33:14,18.6589875595238,24.51,51.58,15.7502632709167
"6599",0,"220054000c504e5354303420",1689568399,"51.922546","4.480918","5.71",10.78,61.64,152,36,18,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170,14,633,24.5,51.52,1,18.3,69.4,"na","na",286,278,318,243,26,2023-07-17 06:33:19,17.5449289583333,24.5,51.52,17.0317829032801
"6600",0,"220054000c504e5354303420",1689568404,"51.922546","4.480918","5.74",12.67,73.55,226,53,21,5,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,221,12,633,24.47,51.79,1,18.3,69.5,"na","na",285,278,319,245,28,2023-07-17 06:33:24,17.8579046852453,24.47,51.79,16.6260982218255
"6601",0,"220054000c504e5354303420",1689568409,"51.922546","4.480918","7.11",16.21,18.67,185,77,20,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,9,633,24.46,51.83,1,18.3,69.6,"na","na",288,278,315,241,18,2023-07-17 06:33:29,18.401008731685,24.46,51.83,15.8804914666748
"6603",0,"220054000c504e5354303420",1689568414,"51.922546","4.480918","7.44",22.92,49.44,225,82,29,6,10,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,9,633,24.43,51.94,1,18.3,69.8,"na","na",287,278,316,241,31,2023-07-17 06:33:34,22.1286478255772,24.43,51.94,16.7262049375834
"6604",0,"220054000c504e5354303420",1689568419,"51.922546","4.480918","6.46",18.39,24.75,285,108,16,6,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,17,633,24.43,52.12,1,18.3,70.1,"na","na",287,278,316,243,19,2023-07-17 06:33:39,20.18259125,24.43,52.12,16.8341007709167
"6605",0,"220054000c504e5354303420",1689568424,"51.922546","4.480918","6.45",18.25,29.92,320,107,40,10,9,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,19,633,24.43,52.28,1,18.3,70.3,"na","na",289,278,312,240,16,2023-07-17 06:33:44,20.3026408333333,24.43,52.28,14.227758098517
"6606",0,"220054000c504e5354303420",1689568429,"51.922546","4.480918","5.23",15.18,70.13,256,100,29,8,10,5,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,364,10,633,24.44,52.35,1,18.2,70.3,"na","na",287,278,315,240,24,2023-07-17 06:33:49,19.05607625,24.44,52.35,17.2263636438033
"6607",0,"220054000c504e5354303420",1689568434,"51.92271","4.481081","4.5",12.46,24.39,241,72,21,3,7,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,11,633,24.42,52.43,1,18.3,70.2,"na","na",288,278,316,245,23,2023-07-17 06:33:54,18.7065342261905,24.42,52.43,17.5674567232977
"6608",0,"220054000c504e5354303420",1689568439,"51.922703","4.481098","5.17",13.77,24.56,218,72,24,8,10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,8,633,24.4,52.42,1,18.3,69.8,"na","na",287,278,317,244,17,2023-07-17 06:33:59,18.3670274241363,24.4,52.42,20.2804861842672
"6610",0,"220054000c504e5354303420",1689568444,"51.922691","4.481106","5.8",17.79,29.91,207,73,21,8,6,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,11,633,24.39,52.21,1,18.2,69.7,"na","na",286,278,314,242,23,2023-07-17 06:34:04,19.7945533333333,24.39,52.21,13.9081485709249
"6611",0,"220054000c504e5354303420",1689568449,"51.92268","4.481091","5.58",13.55,16.91,151,49,19,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,12,633,24.4,52.02,1,18.2,70,"na","na",288,278,316,244,17,2023-07-17 06:34:09,18.2165567550505,24.4,52.02,16.7969466042501
"6612",0,"220054000c504e5354303420",1689568454,"51.922672","4.481073","6.52",19.32,31.36,196,61,19,2,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,10,633,24.39,52.31,1,18.3,70.3,"na","na",286,278,317,245,21,2023-07-17 06:34:14,20.8032719444445,24.39,52.31,20.2176951128386
"6613",0,"220054000c504e5354303420",1689568459,"51.922653","4.481082","5.59",14.49,18.11,137,39,13,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,12,633,24.39,52.54,1,18.3,70.6,"na","na",288,278,313,240,20,2023-07-17 06:34:19,18.5866754761905,24.39,52.54,15.0465152661581
"6614",0,"220054000c504e5354303420",1689568464,"51.922642","4.481079","6.84",23.91,47.62,194,64,20,6,2,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,9,633,24.36,52.84,1,18.3,70.7,"na","na",288,278,312,240,18,2023-07-17 06:34:24,23.5160030357143,24.36,52.84,15.3598992588294
